name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
Z[303,1]	-0.392	0.0116	0.453	-1.13	-0.403	0.368	1537.0	5.2	1.0
Z[303,2]	-0.19	0.013	0.676	-1.32	-0.201	0.945	2717.0	9.2	1.0
Z[303,3]	-0.0708	0.012	0.67	-1.2	-0.0781	1.01	3126.0	10.6	0.998
Z[303,4]	-0.424	0.0123	0.675	-1.57	-0.398	0.618	2987.0	10.1	1.0
Z[303,5]	-0.577	0.0125	0.685	-1.7	-0.566	0.578	3013.0	10.2	1.0
Z[303,6]	-0.528	0.0131	0.64	-1.59	-0.539	0.505	2373.0	8.04	1.0
Z[303,7]	1.42	0.0129	0.61	0.433	1.4	2.45	2219.0	7.51	0.999
Z[304,1]	-0.823	0.0118	0.488	-1.64	-0.808	-0.000542	1695.0	5.74	1.0
Z[304,2]	-1.17	0.0137	0.759	-2.43	-1.16	0.047	3059.0	10.4	1.0
Z[304,3]	-1.31	0.0133	0.775	-2.59	-1.29	-0.0576	3401.0	11.5	1.0
Z[304,4]	-1.22	0.0134	0.783	-2.52	-1.21	0.031	3438.0	11.6	0.999
Z[304,5]	0.0201	0.0137	0.726	-1.18	0.0179	1.17	2821.0	9.55	0.999
Z[304,6]	0.243	0.0123	0.631	-0.766	0.236	1.27	2650.0	8.97	1.0
Z[304,7]	2.59	0.0128	0.662	1.55	2.58	3.71	2658.0	9.0	1.0
Z[305,1]	-0.908	0.0124	0.479	-1.69	-0.899	-0.134	1481.0	5.01	1.0
Z[305,2]	-0.21	0.0124	0.722	-1.44	-0.211	0.954	3379.0	11.4	1.0
Z[305,3]	-0.785	0.0125	0.695	-1.94	-0.784	0.344	3102.0	10.5	0.999
Z[305,4]	-0.31	0.0129	0.677	-1.42	-0.311	0.765	2755.0	9.33	1.0
Z[305,5]	0.672	0.0128	0.73	-0.574	0.69	1.87	3270.0	11.1	1.0
Z[305,6]	-0.644	0.0132	0.68	-1.74	-0.662	0.477	2649.0	8.97	0.999
Z[305,7]	0.299	0.0141	0.619	-0.703	0.288	1.31	1918.0	6.49	0.999
Z[306,1]	-1.19	0.0124	0.477	-1.99	-1.18	-0.412	1490.0	5.05	1.0
Z[306,2]	-0.492	0.013	0.745	-1.74	-0.48	0.701	3273.0	11.1	0.999
Z[306,3]	-0.204	0.0133	0.675	-1.34	-0.199	0.863	2592.0	8.78	1.0
Z[306,4]	-1.06	0.0127	0.755	-2.28	-1.05	0.152	3516.0	11.9	0.999
Z[306,5]	0.484	0.0124	0.696	-0.65	0.477	1.58	3151.0	10.7	1.0
Z[306,6]	-0.164	0.0134	0.627	-1.19	-0.17	0.871	2191.0	7.42	0.999
Z[306,7]	0.233	0.0129	0.583	-0.707	0.22	1.21	2057.0	6.96	0.999
Z[307,1]	0.816	0.0109	0.445	0.0856	0.814	1.53	1659.0	5.62	1.0
Z[307,2]	-1.09	0.0112	0.664	-2.17	-1.09	0.00584	3503.0	11.9	0.999
Z[307,3]	1.98	0.0118	0.646	0.91	2.01	3.05	2977.0	10.1	1.0
Z[307,4]	1.92	0.0118	0.677	0.803	1.93	3.03	3297.0	11.2	0.999
Z[307,5]	1.09	0.0125	0.787	-0.177	1.1	2.37	3944.0	13.4	0.999
Z[307,6]	-1.66	0.012	0.62	-2.68	-1.65	-0.655	2654.0	8.98	1.0
Z[307,7]	-1.5	0.0121	0.581	-2.49	-1.47	-0.587	2318.0	7.85	1.0
