platform	subject	trial	choice	accuracy
mturk	nbisw5umh0isb2ixsbdr99q5	59	0.9555	0.9555
mturk	nbisw5umh0isb2ixsbdr99q5	60	0.974	0.974
mturk	nbisw5umh0isb2ixsbdr99q5	61	0.981	0.018
mturk	nbisw5umh0isb2ixsbdr99q5	62	0.9895	0.0095
mturk	nbisw5umh0isb2ixsbdr99q5	63	0.662	0.298
mturk	nbisw5umh0isb2ixsbdr99q5	64	0.7945	0.177
mturk	nbisw5umh0isb2ixsbdr99q5	65	0.34	0.571
mturk	nbisw5umh0isb2ixsbdr99q5	66	0.583	0.364
mturk	nbisw5umh0isb2ixsbdr99q5	67	0.2505	0.66
mturk	nbisw5umh0isb2ixsbdr99q5	68	0.507	0.446
mturk	nbisw5umh0isb2ixsbdr99q5	69	0.71	0.2565
mturk	nbisw5umh0isb2ixsbdr99q5	70	0.2535	0.6425
mturk	nbisw5umh0isb2ixsbdr99q5	71	0.753	0.753
mturk	nbisw5umh0isb2ixsbdr99q5	72	0.88	0.88
mturk	nbisw5umh0isb2ixsbdr99q5	73	0.9325	0.9325
mturk	nbisw5umh0isb2ixsbdr99q5	74	0.965	0.965
mturk	nbisw5umh0isb2ixsbdr99q5	75	0.9865	0.9865
mturk	nbisw5umh0isb2ixsbdr99q5	76	0.9895	0.0065
mturk	nbisw5umh0isb2ixsbdr99q5	77	0.9905	0.006
mturk	nbisw5umh0isb2ixsbdr99q5	78	0.8075	0.106
mturk	nbisw5umh0isb2ixsbdr99q5	79	0.191	0.281
mturk	nbisw5umh0isb2ixsbdr99q5	80	0.192	0.295
mturk	nbisw5umh0isb2ixsbdr99q5	81	0.317	0.317
mturk	nbisw5umh0isb2ixsbdr99q5	82	0.5995	0.5995
mturk	nbisw5umh0isb2ixsbdr99q5	83	0.789	0.789
mturk	nbisw5umh0isb2ixsbdr99q5	84	0.8985	0.8985
mturk	nbisw5umh0isb2ixsbdr99q5	85	0.9495	0.9495
mturk	nbisw5umh0isb2ixsbdr99q5	86	0.969	0.969
mturk	nbisw5umh0isb2ixsbdr99q5	87	0.983	0.983
mturk	nbisw5umh0isb2ixsbdr99q5	88	0.985	0.985
mturk	nbisw5umh0isb2ixsbdr99q5	89	0.9925	0.9925
mturk	nbisw5umh0isb2ixsbdr99q5	90	0.995	0.995
mturk	nf8od7h3v3autbl7bobc44vj	1	0.329	0.329
mturk	nf8od7h3v3autbl7bobc44vj	2	0.176	0.645
mturk	nf8od7h3v3autbl7bobc44vj	3	0.21	0.768
mturk	nf8od7h3v3autbl7bobc44vj	4	0.9595	0.9595
mturk	nf8od7h3v3autbl7bobc44vj	5	0.9695	0.9695
mturk	nf8od7h3v3autbl7bobc44vj	6	0.977	0.977
mturk	nf8od7h3v3autbl7bobc44vj	7	0.978	0.978
mturk	nf8od7h3v3autbl7bobc44vj	8	0.9775	0.9775
mturk	nf8od7h3v3autbl7bobc44vj	9	0.9775	0.9775
mturk	nf8od7h3v3autbl7bobc44vj	10	0.9825	0.9825
mturk	nf8od7h3v3autbl7bobc44vj	11	0.335	0.353
mturk	nf8od7h3v3autbl7bobc44vj	12	0.332	0.39
mturk	nf8od7h3v3autbl7bobc44vj	13	0.839	0.093
mturk	nf8od7h3v3autbl7bobc44vj	14	0.9495	0.0305
mturk	nf8od7h3v3autbl7bobc44vj	15	0.366	0.366
mturk	nf8od7h3v3autbl7bobc44vj	16	0.86	0.073
mturk	nf8od7h3v3autbl7bobc44vj	17	0.9525	0.0275
mturk	nf8od7h3v3autbl7bobc44vj	18	0.961	0.023
mturk	nf8od7h3v3autbl7bobc44vj	19	0.289	0.3295
mturk	nf8od7h3v3autbl7bobc44vj	20	0.344	0.344
mturk	nf8od7h3v3autbl7bobc44vj	21	0.841	0.841
mturk	nf8od7h3v3autbl7bobc44vj	22	0.9485	0.9485
mturk	nf8od7h3v3autbl7bobc44vj	23	0.9685	0.9685
mturk	nf8od7h3v3autbl7bobc44vj	24	0.3495	0.354
mturk	nf8od7h3v3autbl7bobc44vj	25	0.3	0.399
mturk	nf8od7h3v3autbl7bobc44vj	26	0.8385	0.084
mturk	nf8od7h3v3autbl7bobc44vj	27	0.373	0.373
mturk	nf8od7h3v3autbl7bobc44vj	28	0.8545	0.8545
mturk	nf8od7h3v3autbl7bobc44vj	29	0.95	0.95
mturk	nf8od7h3v3autbl7bobc44vj	30	0.9705	0.9705
mturk	nf8od7h3v3autbl7bobc44vj	31	0.304	0.3365
mturk	nf8od7h3v3autbl7bobc44vj	32	0.347	0.347
mturk	nf8od7h3v3autbl7bobc44vj	33	0.8495	0.8495
mturk	nf8od7h3v3autbl7bobc44vj	34	0.9335	0.9335
mturk	nf8od7h3v3autbl7bobc44vj	35	0.0165	0.9675
mturk	nf8od7h3v3autbl7bobc44vj	36	0.9755	0.9755
mturk	nf8od7h3v3autbl7bobc44vj	37	0.9675	0.9675
mturk	nf8od7h3v3autbl7bobc44vj	38	0.3915	0.3915
mturk	nf8od7h3v3autbl7bobc44vj	39	0.8745	0.8745
mturk	nf8od7h3v3autbl7bobc44vj	40	0.954	0.954
mturk	nf8od7h3v3autbl7bobc44vj	41	0.9685	0.9685
mturk	nf8od7h3v3autbl7bobc44vj	42	0.977	0.977
mturk	nf8od7h3v3autbl7bobc44vj	43	0.9785	0.9785
mturk	nf8od7h3v3autbl7bobc44vj	44	0.977	0.977
mturk	nf8od7h3v3autbl7bobc44vj	45	0.9785	0.9785
mturk	nf8od7h3v3autbl7bobc44vj	46	0.983	0.0105
mturk	nf8od7h3v3autbl7bobc44vj	47	0.2945	0.3145
mturk	nf8od7h3v3autbl7bobc44vj	48	0.312	0.312
mturk	nf8od7h3v3autbl7bobc44vj	49	0.843	0.843
mturk	nf8od7h3v3autbl7bobc44vj	50	0.941	0.941
mturk	nf8od7h3v3autbl7bobc44vj	51	0.9575	0.9575
mturk	nf8od7h3v3autbl7bobc44vj	52	0.9705	0.9705
mturk	nf8od7h3v3autbl7bobc44vj	53	0.3405	0.3405
mturk	nf8od7h3v3autbl7bobc44vj	54	0.071	0.8445
mturk	nf8od7h3v3autbl7bobc44vj	55	0.444	0.5045
mturk	nf8od7h3v3autbl7bobc44vj	56	0.723	0.251
mturk	nf8od7h3v3autbl7bobc44vj	57	0.08	0.8435
mturk	nf8od7h3v3autbl7bobc44vj	58	0.84	0.84
mturk	nf8od7h3v3autbl7bobc44vj	59	0.9445	0.9445
mturk	nf8od7h3v3autbl7bobc44vj	60	0.9805	0.9805
mturk	nf8od7h3v3autbl7bobc44vj	61	0.3255	0.3255
mturk	nf8od7h3v3autbl7bobc44vj	62	0.311	0.3055
mturk	nf8od7h3v3autbl7bobc44vj	63	0.8385	0.077
mturk	nf8od7h3v3autbl7bobc44vj	64	0.3465	0.2935
mturk	nf8od7h3v3autbl7bobc44vj	65	0.307	0.307
mturk	nf8od7h3v3autbl7bobc44vj	66	0.8535	0.8535
mturk	nf8od7h3v3autbl7bobc44vj	67	0.9475	0.9475
mturk	nf8od7h3v3autbl7bobc44vj	68	0.968	0.968
mturk	nf8od7h3v3autbl7bobc44vj	69	0.9785	0.9785
mturk	nf8od7h3v3autbl7bobc44vj	70	0.978	0.978
mturk	nf8od7h3v3autbl7bobc44vj	71	0.98	0.98
mturk	nf8od7h3v3autbl7bobc44vj	72	0.3175	0.3815
mturk	nf8od7h3v3autbl7bobc44vj	73	0.323	0.374
mturk	nf8od7h3v3autbl7bobc44vj	74	0.833	0.101
mturk	nf8od7h3v3autbl7bobc44vj	75	0.941	0.031
mturk	nf8od7h3v3autbl7bobc44vj	76	0.344	0.344
mturk	nf8od7h3v3autbl7bobc44vj	77	0.836	0.836
mturk	nf8od7h3v3autbl7bobc44vj	78	0.95	0.95
mturk	nf8od7h3v3autbl7bobc44vj	79	0.363	0.3275
mturk	nf8od7h3v3autbl7bobc44vj	80	0.847	0.085
mturk	nf8od7h3v3autbl7bobc44vj	81	0.2815	0.3705
mturk	nf8od7h3v3autbl7bobc44vj	82	0.8295	0.085
mturk	nf8od7h3v3autbl7bobc44vj	83	0.939	0.0345
mturk	nf8od7h3v3autbl7bobc44vj	84	0.3155	0.3415
mturk	nf8od7h3v3autbl7bobc44vj	85	0.3445	0.3445
mturk	nf8od7h3v3autbl7bobc44vj	86	0.376	0.3145
mturk	nf8od7h3v3autbl7bobc44vj	87	0.33	0.3305
mturk	nf8od7h3v3autbl7bobc44vj	88	0.333	0.33
mturk	nf8od7h3v3autbl7bobc44vj	89	0.862	0.0635
mturk	nf8od7h3v3autbl7bobc44vj	90	0.3175	0.3205
mturk	ngpbl2m7v35qr23mxqg4zq6j	1	0.3225	0.3225
mturk	ngpbl2m7v35qr23mxqg4zq6j	2	0.0875	0.8025
mturk	ngpbl2m7v35qr23mxqg4zq6j	3	0.856	0.856
mturk	ngpbl2m7v35qr23mxqg4zq6j	4	0.9005	0.9005
mturk	ngpbl2m7v35qr23mxqg4zq6j	5	0.893	0.893
mturk	ngpbl2m7v35qr23mxqg4zq6j	6	0.905	0.905
mturk	ngpbl2m7v35qr23mxqg4zq6j	7	0.894	0.894
mturk	ngpbl2m7v35qr23mxqg4zq6j	8	0.9085	0.9085
mturk	ngpbl2m7v35qr23mxqg4zq6j	9	0.0925	0.0925
mturk	ngpbl2m7v35qr23mxqg4zq6j	10	0.0925	0.071
mturk	ngpbl2m7v35qr23mxqg4zq6j	11	0.071	0.0795
mturk	ngpbl2m7v35qr23mxqg4zq6j	12	0.831	0.09
mturk	ngpbl2m7v35qr23mxqg4zq6j	13	0.362	0.31
mturk	ngpbl2m7v35qr23mxqg4zq6j	14	0.335	0.335
mturk	ngpbl2m7v35qr23mxqg4zq6j	15	0.947	0.947
mturk	ngpbl2m7v35qr23mxqg4zq6j	16	0.969	0.0135
mturk	ngpbl2m7v35qr23mxqg4zq6j	17	0.9735	0.013
mturk	ngpbl2m7v35qr23mxqg4zq6j	18	0.3075	0.3075
mturk	ngpbl2m7v35qr23mxqg4zq6j	19	0.9445	0.9445
mturk	ngpbl2m7v35qr23mxqg4zq6j	20	0.967	0.967
mturk	ngpbl2m7v35qr23mxqg4zq6j	21	0.973	0.973
mturk	ngpbl2m7v35qr23mxqg4zq6j	22	0.9795	0.9795
mturk	ngpbl2m7v35qr23mxqg4zq6j	23	0.98	0.98
mturk	ngpbl2m7v35qr23mxqg4zq6j	24	0.357	0.357
mturk	ngpbl2m7v35qr23mxqg4zq6j	25	0.9445	0.9445
mturk	ngpbl2m7v35qr23mxqg4zq6j	26	0.36	0.348
mturk	ngpbl2m7v35qr23mxqg4zq6j	27	0.31	0.3845
mturk	ngpbl2m7v35qr23mxqg4zq6j	28	0.3115	0.385
mturk	ngpbl2m7v35qr23mxqg4zq6j	29	0.296	0.3945
mturk	ngpbl2m7v35qr23mxqg4zq6j	30	0.3125	0.374
mturk	ngpbl2m7v35qr23mxqg4zq6j	31	0.329	0.292
mturk	ngpbl2m7v35qr23mxqg4zq6j	32	0.9445	0.028
mturk	ngpbl2m7v35qr23mxqg4zq6j	33	0.356	0.297
mturk	ngpbl2m7v35qr23mxqg4zq6j	34	0.321	0.309
mturk	ngpbl2m7v35qr23mxqg4zq6j	35	0.9475	0.0255
mturk	ngpbl2m7v35qr23mxqg4zq6j	36	0.355	0.3025
mturk	ngpbl2m7v35qr23mxqg4zq6j	37	0.3835	0.3095
mturk	ngpbl2m7v35qr23mxqg4zq6j	38	0.364	0.308
mturk	ngpbl2m7v35qr23mxqg4zq6j	39	0.3295	0.3295
mturk	ngpbl2m7v35qr23mxqg4zq6j	40	0.9505	0.9505
mturk	ngpbl2m7v35qr23mxqg4zq6j	41	0.975	0.975
mturk	ngpbl2m7v35qr23mxqg4zq6j	42	0.9805	0.9805
mturk	ngpbl2m7v35qr23mxqg4zq6j	43	0.9705	0.9705
mturk	ngpbl2m7v35qr23mxqg4zq6j	44	0.9805	0.9805
mturk	ngpbl2m7v35qr23mxqg4zq6j	45	0.978	0.978
mturk	ngpbl2m7v35qr23mxqg4zq6j	46	0.9755	0.0155
mturk	ngpbl2m7v35qr23mxqg4zq6j	47	0.2925	0.2925
mturk	ngpbl2m7v35qr23mxqg4zq6j	48	0.9485	0.9485
mturk	ngpbl2m7v35qr23mxqg4zq6j	49	0.969	0.969
mturk	ngpbl2m7v35qr23mxqg4zq6j	50	0.967	0.967
mturk	ngpbl2m7v35qr23mxqg4zq6j	51	0.9795	0.9795
mturk	ngpbl2m7v35qr23mxqg4zq6j	52	0.9755	0.9755
mturk	ngpbl2m7v35qr23mxqg4zq6j	53	0.9825	0.9825
mturk	ngpbl2m7v35qr23mxqg4zq6j	54	0.976	0.976
mturk	ngpbl2m7v35qr23mxqg4zq6j	55	0.975	0.975
mturk	ngpbl2m7v35qr23mxqg4zq6j	56	0.2745	0.367
mturk	ngpbl2m7v35qr23mxqg4zq6j	57	0.277	0.3585
mturk	ngpbl2m7v35qr23mxqg4zq6j	58	0.945	0.023
mturk	ngpbl2m7v35qr23mxqg4zq6j	59	0.332	0.326
mturk	ngpbl2m7v35qr23mxqg4zq6j	60	0.362	0.3455
mturk	ngpbl2m7v35qr23mxqg4zq6j	61	0.9455	0.9455
mturk	ngpbl2m7v35qr23mxqg4zq6j	62	0.365	0.3505
mturk	ngpbl2m7v35qr23mxqg4zq6j	63	0.346	0.3375
mturk	ngpbl2m7v35qr23mxqg4zq6j	64	0.3905	0.3905
mturk	ngpbl2m7v35qr23mxqg4zq6j	65	0.9525	0.9525
mturk	ngpbl2m7v35qr23mxqg4zq6j	66	0.968	0.968
mturk	ngpbl2m7v35qr23mxqg4zq6j	67	0.9765	0.9765
mturk	ngpbl2m7v35qr23mxqg4zq6j	68	0.9795	0.9795
mturk	ngpbl2m7v35qr23mxqg4zq6j	69	0.98	0.98
mturk	ngpbl2m7v35qr23mxqg4zq6j	70	0.9795	0.9795
mturk	ngpbl2m7v35qr23mxqg4zq6j	71	0.98	0.98
mturk	ngpbl2m7v35qr23mxqg4zq6j	72	0.9755	0.9755
mturk	ngpbl2m7v35qr23mxqg4zq6j	73	0.978	0.978
mturk	ngpbl2m7v35qr23mxqg4zq6j	74	0.9795	0.9795
mturk	ngpbl2m7v35qr23mxqg4zq6j	75	0.9745	0.9745
mturk	ngpbl2m7v35qr23mxqg4zq6j	76	0.976	0.0145
mturk	ngpbl2m7v35qr23mxqg4zq6j	77	0.2985	0.2985
mturk	ngpbl2m7v35qr23mxqg4zq6j	78	0.944	0.025
mturk	ngpbl2m7v35qr23mxqg4zq6j	79	0.2835	0.2835
mturk	ngpbl2m7v35qr23mxqg4zq6j	80	0.94	0.94
mturk	ngpbl2m7v35qr23mxqg4zq6j	81	0.955	0.955
mturk	ngpbl2m7v35qr23mxqg4zq6j	82	0.9715	0.9715
mturk	ngpbl2m7v35qr23mxqg4zq6j	83	0.9745	0.9745
mturk	ngpbl2m7v35qr23mxqg4zq6j	84	0.3455	0.35
mturk	ngpbl2m7v35qr23mxqg4zq6j	85	0.346	0.37
mturk	ngpbl2m7v35qr23mxqg4zq6j	86	0.2925	0.407
mturk	ngpbl2m7v35qr23mxqg4zq6j	87	0.3755	0.3755
mturk	ngpbl2m7v35qr23mxqg4zq6j	88	0.317	0.317
mturk	ngpbl2m7v35qr23mxqg4zq6j	89	0.96	0.96
mturk	ngpbl2m7v35qr23mxqg4zq6j	90	0.309	0.3645
mturk	nk20nova3ldcu67y76d1t9jz	1	0.3265	0.3365
mturk	nk20nova3ldcu67y76d1t9jz	2	0.483	0.4955
mturk	nk20nova3ldcu67y76d1t9jz	3	0.899	0.899
mturk	nk20nova3ldcu67y76d1t9jz	4	0.3245	0.326
mturk	nk20nova3ldcu67y76d1t9jz	5	0.15	0.448
mturk	nk20nova3ldcu67y76d1t9jz	6	0.9885	0.0055
mturk	nk20nova3ldcu67y76d1t9jz	7	0.5665	0.2105
mturk	nk20nova3ldcu67y76d1t9jz	8	0.416	0.39
mturk	nk20nova3ldcu67y76d1t9jz	9	0.201	0.553
mturk	nk20nova3ldcu67y76d1t9jz	10	0.168	0.553
mturk	nk20nova3ldcu67y76d1t9jz	11	0.1455	0.5635
mturk	nk20nova3ldcu67y76d1t9jz	12	0.1345	0.58
mturk	nk20nova3ldcu67y76d1t9jz	13	0.5675	0.5675
mturk	nk20nova3ldcu67y76d1t9jz	14	0.996	0.996
mturk	nk20nova3ldcu67y76d1t9jz	15	0.774	0.774
mturk	nk20nova3ldcu67y76d1t9jz	16	0.9975	0.001
mturk	nk20nova3ldcu67y76d1t9jz	17	0.9975	0.0
mturk	nk20nova3ldcu67y76d1t9jz	18	0.998	0.001
mturk	nk20nova3ldcu67y76d1t9jz	19	0.8375	0.055
mturk	nk20nova3ldcu67y76d1t9jz	20	0.997	0.0005
mturk	nk20nova3ldcu67y76d1t9jz	21	0.127	0.067
mturk	nk20nova3ldcu67y76d1t9jz	22	0.1	0.0705
mturk	nk20nova3ldcu67y76d1t9jz	23	0.8395	0.076
mturk	nk20nova3ldcu67y76d1t9jz	24	0.52	0.2455
mturk	nk20nova3ldcu67y76d1t9jz	25	0.394	0.293
mturk	nk20nova3ldcu67y76d1t9jz	26	0.9975	0.0005
mturk	nk20nova3ldcu67y76d1t9jz	27	0.8365	0.0835
mturk	nk20nova3ldcu67y76d1t9jz	28	0.518	0.2315
mturk	nk20nova3ldcu67y76d1t9jz	29	0.392	0.297
mturk	nk20nova3ldcu67y76d1t9jz	30	0.3405	0.315
mturk	nk20nova3ldcu67y76d1t9jz	31	0.342	0.342
mturk	nk20nova3ldcu67y76d1t9jz	32	0.9985	0.9985
mturk	nk20nova3ldcu67y76d1t9jz	33	0.9985	0.9985
mturk	nk20nova3ldcu67y76d1t9jz	34	0.8625	0.8625
mturk	nk20nova3ldcu67y76d1t9jz	35	0.5305	0.5305
mturk	nk20nova3ldcu67y76d1t9jz	36	0.998	0.998
mturk	nk20nova3ldcu67y76d1t9jz	37	0.998	0.998
mturk	nk20nova3ldcu67y76d1t9jz	38	0.9995	0.9995
mturk	nk20nova3ldcu67y76d1t9jz	39	0.999	0.999
mturk	nk20nova3ldcu67y76d1t9jz	40	0.999	0.999
mturk	nk20nova3ldcu67y76d1t9jz	41	0.9985	0.9985
mturk	nk20nova3ldcu67y76d1t9jz	42	0.999	0.999
mturk	nk20nova3ldcu67y76d1t9jz	43	0.9985	0.9985
mturk	nk20nova3ldcu67y76d1t9jz	44	0.999	0.999
mturk	nk20nova3ldcu67y76d1t9jz	45	0.9995	0.9995
mturk	nk20nova3ldcu67y76d1t9jz	46	0.9995	0.0005
mturk	nk20nova3ldcu67y76d1t9jz	47	0.8765	0.0645
mturk	nk20nova3ldcu67y76d1t9jz	48	0.9985	0.0005
mturk	nk20nova3ldcu67y76d1t9jz	49	1.0	0.0
mturk	nk20nova3ldcu67y76d1t9jz	50	0.8725	0.067
mturk	nk20nova3ldcu67y76d1t9jz	51	0.998	0.0005
mturk	nk20nova3ldcu67y76d1t9jz	52	0.841	0.078
mturk	nk20nova3ldcu67y76d1t9jz	53	0.2485	0.2485
mturk	nk20nova3ldcu67y76d1t9jz	54	0.994	0.994
mturk	nk20nova3ldcu67y76d1t9jz	55	0.7695	0.7695
mturk	nk20nova3ldcu67y76d1t9jz	56	0.998	0.998
mturk	nk20nova3ldcu67y76d1t9jz	57	0.9985	0.9985
mturk	nk20nova3ldcu67y76d1t9jz	58	0.8185	0.8185
mturk	nk20nova3ldcu67y76d1t9jz	59	0.996	0.996
mturk	nk20nova3ldcu67y76d1t9jz	60	0.998	0.998
mturk	nk20nova3ldcu67y76d1t9jz	61	0.9985	0.0005
mturk	nk20nova3ldcu67y76d1t9jz	62	0.8365	0.054
mturk	nk20nova3ldcu67y76d1t9jz	63	0.429	0.1885
mturk	nk20nova3ldcu67y76d1t9jz	64	0.9955	0.0
mturk	nk20nova3ldcu67y76d1t9jz	65	0.797	0.079
mturk	nk20nova3ldcu67y76d1t9jz	66	0.9955	0.002
mturk	nk20nova3ldcu67y76d1t9jz	67	0.997	0.0015
mturk	nk20nova3ldcu67y76d1t9jz	68	0.8085	0.0685
mturk	nk20nova3ldcu67y76d1t9jz	69	0.4375	0.1775
mturk	nk20nova3ldcu67y76d1t9jz	70	0.2245	0.2245
mturk	nk20nova3ldcu67y76d1t9jz	71	0.22	0.22
mturk	nk20nova3ldcu67y76d1t9jz	72	0.991	0.991
mturk	nk20nova3ldcu67y76d1t9jz	73	0.737	0.737
mturk	nk20nova3ldcu67y76d1t9jz	74	0.9945	0.9945
mturk	nk20nova3ldcu67y76d1t9jz	75	0.7575	0.7575
mturk	nk20nova3ldcu67y76d1t9jz	76	0.9945	0.002
mturk	nk20nova3ldcu67y76d1t9jz	77	0.7605	0.0945
mturk	nk20nova3ldcu67y76d1t9jz	78	0.382	0.2415
mturk	nk20nova3ldcu67y76d1t9jz	79	0.4535	0.294
mturk	nk20nova3ldcu67y76d1t9jz	80	0.3385	0.3395
mturk	nk20nova3ldcu67y76d1t9jz	81	0.363	0.363
mturk	nk20nova3ldcu67y76d1t9jz	82	0.993	0.993
mturk	nk20nova3ldcu67y76d1t9jz	83	0.9985	0.9985
mturk	nk20nova3ldcu67y76d1t9jz	84	0.9995	0.9995
mturk	nk20nova3ldcu67y76d1t9jz	85	0.9985	0.9985
mturk	nk20nova3ldcu67y76d1t9jz	86	0.998	0.998
mturk	nk20nova3ldcu67y76d1t9jz	87	0.9995	0.9995
mturk	nk20nova3ldcu67y76d1t9jz	88	0.999	0.999
mturk	nk20nova3ldcu67y76d1t9jz	89	0.998	0.998
mturk	nk20nova3ldcu67y76d1t9jz	90	0.875	0.875
mturk	ny6aiki69pl2sa6bs4po6ig5	1	0.3335	0.3285
mturk	ny6aiki69pl2sa6bs4po6ig5	2	0.436	0.436
mturk	ny6aiki69pl2sa6bs4po6ig5	3	0.398	0.461
mturk	ny6aiki69pl2sa6bs4po6ig5	4	0.1635	0.655
mturk	ny6aiki69pl2sa6bs4po6ig5	5	0.6775	0.6775
mturk	ny6aiki69pl2sa6bs4po6ig5	6	0.688	0.688
mturk	ny6aiki69pl2sa6bs4po6ig5	7	0.695	0.695
mturk	ny6aiki69pl2sa6bs4po6ig5	8	0.706	0.706
mturk	ny6aiki69pl2sa6bs4po6ig5	9	0.4115	0.4115
mturk	ny6aiki69pl2sa6bs4po6ig5	10	0.271	0.3105
mturk	ny6aiki69pl2sa6bs4po6ig5	11	0.4385	0.314
mturk	ny6aiki69pl2sa6bs4po6ig5	12	0.2825	0.389
mturk	ny6aiki69pl2sa6bs4po6ig5	13	0.401	0.401
mturk	ny6aiki69pl2sa6bs4po6ig5	14	0.422	0.422
mturk	ny6aiki69pl2sa6bs4po6ig5	15	0.2715	0.351
mturk	ny6aiki69pl2sa6bs4po6ig5	16	0.3805	0.271
mturk	ny6aiki69pl2sa6bs4po6ig5	17	0.3855	0.288
mturk	ny6aiki69pl2sa6bs4po6ig5	18	0.351	0.283
mturk	ny6aiki69pl2sa6bs4po6ig5	19	0.377	0.2775
mturk	ny6aiki69pl2sa6bs4po6ig5	20	0.3495	0.2925
mturk	ny6aiki69pl2sa6bs4po6ig5	21	0.335	0.286
mturk	ny6aiki69pl2sa6bs4po6ig5	22	0.398	0.2865
mturk	ny6aiki69pl2sa6bs4po6ig5	23	0.3485	0.315
mturk	ny6aiki69pl2sa6bs4po6ig5	24	0.317	0.317
mturk	ny6aiki69pl2sa6bs4po6ig5	25	0.353	0.3125
mturk	ny6aiki69pl2sa6bs4po6ig5	26	0.337	0.316
mturk	ny6aiki69pl2sa6bs4po6ig5	27	0.3115	0.3115
mturk	ny6aiki69pl2sa6bs4po6ig5	28	0.304	0.3695
mturk	ny6aiki69pl2sa6bs4po6ig5	29	0.3105	0.3745
mturk	ny6aiki69pl2sa6bs4po6ig5	30	0.317	0.336
mturk	ny6aiki69pl2sa6bs4po6ig5	31	0.344	0.303
mturk	ny6aiki69pl2sa6bs4po6ig5	32	0.3635	0.3095
mturk	ny6aiki69pl2sa6bs4po6ig5	33	0.3195	0.3195
mturk	ny6aiki69pl2sa6bs4po6ig5	34	0.361	0.361
mturk	ny6aiki69pl2sa6bs4po6ig5	35	0.3855	0.3855
mturk	ny6aiki69pl2sa6bs4po6ig5	36	0.4125	0.4125
mturk	ny6aiki69pl2sa6bs4po6ig5	37	0.269	0.4545
mturk	ny6aiki69pl2sa6bs4po6ig5	38	0.453	0.453
mturk	ny6aiki69pl2sa6bs4po6ig5	39	0.3125	0.381
mturk	ny6aiki69pl2sa6bs4po6ig5	40	0.3095	0.345
mturk	ny6aiki69pl2sa6bs4po6ig5	41	0.3	0.347
mturk	ny6aiki69pl2sa6bs4po6ig5	42	0.3295	0.3435
mturk	ny6aiki69pl2sa6bs4po6ig5	43	0.2985	0.341
mturk	ny6aiki69pl2sa6bs4po6ig5	44	0.333	0.333
mturk	ny6aiki69pl2sa6bs4po6ig5	45	0.31	0.31
mturk	ny6aiki69pl2sa6bs4po6ig5	46	0.2935	0.3585
mturk	ny6aiki69pl2sa6bs4po6ig5	47	0.342	0.342
mturk	ny6aiki69pl2sa6bs4po6ig5	48	0.3225	0.3625
mturk	ny6aiki69pl2sa6bs4po6ig5	49	0.288	0.3835
mturk	ny6aiki69pl2sa6bs4po6ig5	50	0.367	0.367
mturk	ny6aiki69pl2sa6bs4po6ig5	51	0.3145	0.325
mturk	ny6aiki69pl2sa6bs4po6ig5	52	0.3525	0.352
mturk	ny6aiki69pl2sa6bs4po6ig5	53	0.3425	0.3425
mturk	ny6aiki69pl2sa6bs4po6ig5	54	0.291	0.4055
mturk	ny6aiki69pl2sa6bs4po6ig5	55	0.307	0.4
mturk	ny6aiki69pl2sa6bs4po6ig5	56	0.318	0.368
mturk	ny6aiki69pl2sa6bs4po6ig5	57	0.3625	0.3625
mturk	ny6aiki69pl2sa6bs4po6ig5	58	0.2855	0.4185
mturk	ny6aiki69pl2sa6bs4po6ig5	59	0.2825	0.443
mturk	ny6aiki69pl2sa6bs4po6ig5	60	0.441	0.441
mturk	ny6aiki69pl2sa6bs4po6ig5	61	0.323	0.316
mturk	ny6aiki69pl2sa6bs4po6ig5	62	0.3235	0.3235
mturk	ny6aiki69pl2sa6bs4po6ig5	63	0.3575	0.3535
mturk	ny6aiki69pl2sa6bs4po6ig5	64	0.325	0.38
mturk	ny6aiki69pl2sa6bs4po6ig5	65	0.396	0.396
mturk	ny6aiki69pl2sa6bs4po6ig5	66	0.287	0.4145
mturk	ny6aiki69pl2sa6bs4po6ig5	67	0.376	0.376
mturk	ny6aiki69pl2sa6bs4po6ig5	68	0.309	0.3375
mturk	ny6aiki69pl2sa6bs4po6ig5	69	0.3765	0.3365
mturk	ny6aiki69pl2sa6bs4po6ig5	70	0.3355	0.3365
mturk	ny6aiki69pl2sa6bs4po6ig5	71	0.3415	0.3415
mturk	ny6aiki69pl2sa6bs4po6ig5	72	0.297	0.3965
mturk	ny6aiki69pl2sa6bs4po6ig5	73	0.3185	0.3865
mturk	ny6aiki69pl2sa6bs4po6ig5	74	0.411	0.411
mturk	ny6aiki69pl2sa6bs4po6ig5	75	0.28	0.4265
mturk	ny6aiki69pl2sa6bs4po6ig5	76	0.2745	0.2745
mturk	ny6aiki69pl2sa6bs4po6ig5	77	0.333	0.333
mturk	ny6aiki69pl2sa6bs4po6ig5	78	0.4325	0.282
mturk	ny6aiki69pl2sa6bs4po6ig5	79	0.331	0.319
mturk	ny6aiki69pl2sa6bs4po6ig5	80	0.337	0.3205
mturk	ny6aiki69pl2sa6bs4po6ig5	81	0.3495	0.317
mturk	ny6aiki69pl2sa6bs4po6ig5	82	0.315	0.315
mturk	ny6aiki69pl2sa6bs4po6ig5	83	0.3405	0.3405
mturk	ny6aiki69pl2sa6bs4po6ig5	84	0.3215	0.3545
