platform,subject,block,trial,correct,choice,key,rt,accuracy,outcome
prolific,qcdk2tj1c6i20hiduqjeh67w,6,79,0,0.0,37.0,0.29,1.0,1.0
prolific,qcdk2tj1c6i20hiduqjeh67w,6,80,0,0.0,37.0,0.339,1.0,0.0
prolific,qcdk2tj1c6i20hiduqjeh67w,6,81,0,0.0,37.0,0.28,1.0,1.0
prolific,qcdk2tj1c6i20hiduqjeh67w,6,82,0,0.0,37.0,0.319,1.0,0.0
prolific,qcdk2tj1c6i20hiduqjeh67w,6,83,0,0.0,37.0,0.31,1.0,1.0
prolific,qcdk2tj1c6i20hiduqjeh67w,6,84,0,2.0,39.0,0.333,0.0,0.0
prolific,qcdk2tj1c6i20hiduqjeh67w,6,85,0,2.0,39.0,0.072,0.0,1.0
prolific,qcdk2tj1c6i20hiduqjeh67w,6,86,0,2.0,39.0,0.31,0.0,0.0
prolific,qcdk2tj1c6i20hiduqjeh67w,6,87,0,2.0,39.0,0.291,0.0,0.0
prolific,qcdk2tj1c6i20hiduqjeh67w,6,88,0,0.0,37.0,0.265,1.0,1.0
prolific,qcdk2tj1c6i20hiduqjeh67w,6,89,0,0.0,37.0,0.464,1.0,1.0
prolific,qcdk2tj1c6i20hiduqjeh67w,6,90,0,0.0,37.0,0.341,1.0,0.0
prolific,qqi5znxg9c08psfg0wbsi1jc,1,1,2,0.0,37.0,3.406,0.0,0.0
prolific,qqi5znxg9c08psfg0wbsi1jc,1,2,2,2.0,39.0,0.379,1.0,1.0
prolific,qqi5znxg9c08psfg0wbsi1jc,1,3,2,2.0,39.0,0.856,1.0,0.0
prolific,qqi5znxg9c08psfg0wbsi1jc,1,4,2,2.0,39.0,0.333,1.0,1.0
prolific,qqi5znxg9c08psfg0wbsi1jc,1,5,2,1.0,38.0,0.699,0.0,0.0
prolific,qqi5znxg9c08psfg0wbsi1jc,1,6,2,0.0,37.0,0.353,0.0,0.0
prolific,qqi5znxg9c08psfg0wbsi1jc,1,7,2,0.0,37.0,0.43,0.0,1.0
prolific,qqi5znxg9c08psfg0wbsi1jc,1,8,2,0.0,37.0,1.31,0.0,0.0
prolific,qqi5znxg9c08psfg0wbsi1jc,1,9,2,1.0,38.0,0.303,0.0,0.0
prolific,qqi5znxg9c08psfg0wbsi1jc,1,10,2,0.0,37.0,0.098,0.0,0.0
prolific,qqi5znxg9c08psfg0wbsi1jc,1,11,2,2.0,39.0,0.377,1.0,1.0
prolific,qqi5znxg9c08psfg0wbsi1jc,1,12,2,0.0,37.0,0.353,0.0,0.0
prolific,qqi5znxg9c08psfg0wbsi1jc,1,13,2,2.0,39.0,0.349,1.0,1.0
prolific,qqi5znxg9c08psfg0wbsi1jc,1,14,2,1.0,38.0,0.315,0.0,0.0
prolific,qqi5znxg9c08psfg0wbsi1jc,1,15,2,2.0,39.0,0.648,1.0,1.0
prolific,qqi5znxg9c08psfg0wbsi1jc,2,16,1,2.0,39.0,0.333,0.0,0.0
prolific,qqi5znxg9c08psfg0wbsi1jc,2,17,1,1.0,38.0,0.349,1.0,1.0
prolific,qqi5znxg9c08psfg0wbsi1jc,2,18,1,2.0,39.0,0.73,0.0,0.0
prolific,qqi5znxg9c08psfg0wbsi1jc,2,19,1,1.0,38.0,0.254,1.0,1.0
prolific,qqi5znxg9c08psfg0wbsi1jc,2,20,1,0.0,37.0,0.638,0.0,0.0
prolific,qqi5znxg9c08psfg0wbsi1jc,2,21,1,1.0,38.0,0.241,1.0,1.0
prolific,qqi5znxg9c08psfg0wbsi1jc,2,22,1,1.0,38.0,0.29,1.0,1.0
prolific,qqi5znxg9c08psfg0wbsi1jc,2,23,1,1.0,38.0,0.277,1.0,1.0
prolific,qqi5znxg9c08psfg0wbsi1jc,2,24,1,1.0,38.0,0.279,1.0,1.0
prolific,qqi5znxg9c08psfg0wbsi1jc,2,25,1,1.0,38.0,0.301,1.0,1.0
prolific,qqi5znxg9c08psfg0wbsi1jc,2,26,1,1.0,38.0,0.279,1.0,1.0
prolific,qqi5znxg9c08psfg0wbsi1jc,2,27,1,1.0,38.0,0.292,1.0,1.0
prolific,qqi5znxg9c08psfg0wbsi1jc,2,28,1,1.0,38.0,0.539,1.0,1.0
prolific,qqi5znxg9c08psfg0wbsi1jc,2,29,1,1.0,38.0,0.251,1.0,1.0
prolific,qqi5znxg9c08psfg0wbsi1jc,2,30,1,1.0,38.0,0.301,1.0,1.0
prolific,qqi5znxg9c08psfg0wbsi1jc,3,31,2,1.0,38.0,0.281,0.0,0.0
prolific,qqi5znxg9c08psfg0wbsi1jc,3,32,2,0.0,37.0,0.283,0.0,1.0
prolific,qqi5znxg9c08psfg0wbsi1jc,3,33,2,0.0,37.0,0.285,0.0,0.0
prolific,qqi5znxg9c08psfg0wbsi1jc,3,34,2,0.0,37.0,0.412,0.0,0.0
prolific,qqi5znxg9c08psfg0wbsi1jc,3,35,2,2.0,39.0,0.171,1.0,1.0
prolific,qqi5znxg9c08psfg0wbsi1jc,3,36,2,0.0,37.0,0.275,0.0,1.0
prolific,qqi5znxg9c08psfg0wbsi1jc,3,37,2,0.0,37.0,0.372,0.0,1.0
prolific,qqi5znxg9c08psfg0wbsi1jc,3,38,2,0.0,37.0,0.272,0.0,1.0
prolific,qqi5znxg9c08psfg0wbsi1jc,3,39,2,0.0,37.0,0.332,0.0,0.0
prolific,qqi5znxg9c08psfg0wbsi1jc,3,40,2,2.0,39.0,0.24,1.0,1.0
prolific,qqi5znxg9c08psfg0wbsi1jc,3,41,2,1.0,38.0,0.338,0.0,0.0
prolific,qqi5znxg9c08psfg0wbsi1jc,3,42,2,2.0,39.0,0.291,1.0,0.0
prolific,qqi5znxg9c08psfg0wbsi1jc,3,43,2,1.0,38.0,0.18,0.0,0.0
prolific,qqi5znxg9c08psfg0wbsi1jc,3,44,2,0.0,37.0,0.393,0.0,0.0
prolific,qqi5znxg9c08psfg0wbsi1jc,3,45,2,1.0,38.0,0.28,0.0,0.0
prolific,qqi5znxg9c08psfg0wbsi1jc,4,46,1,2.0,39.0,0.355,0.0,0.0
prolific,qqi5znxg9c08psfg0wbsi1jc,4,47,1,2.0,39.0,0.477,0.0,0.0
prolific,qqi5znxg9c08psfg0wbsi1jc,4,48,1,1.0,38.0,0.563,1.0,0.0
prolific,qqi5znxg9c08psfg0wbsi1jc,4,49,1,2.0,39.0,0.273,0.0,0.0
prolific,qqi5znxg9c08psfg0wbsi1jc,4,50,1,1.0,38.0,0.245,1.0,1.0
prolific,qqi5znxg9c08psfg0wbsi1jc,4,51,1,1.0,38.0,0.321,1.0,1.0
prolific,qqi5znxg9c08psfg0wbsi1jc,4,52,1,1.0,38.0,0.269,1.0,0.0
prolific,qqi5znxg9c08psfg0wbsi1jc,4,53,1,0.0,37.0,0.353,0.0,0.0
prolific,qqi5znxg9c08psfg0wbsi1jc,4,54,1,0.0,37.0,0.297,0.0,1.0
prolific,qqi5znxg9c08psfg0wbsi1jc,4,55,1,0.0,37.0,0.352,0.0,0.0
prolific,qqi5znxg9c08psfg0wbsi1jc,4,56,1,2.0,39.0,0.314,0.0,0.0
prolific,qqi5znxg9c08psfg0wbsi1jc,4,57,1,0.0,37.0,0.267,0.0,1.0
prolific,qqi5znxg9c08psfg0wbsi1jc,4,58,1,0.0,37.0,0.328,0.0,0.0
prolific,qqi5znxg9c08psfg0wbsi1jc,4,59,1,2.0,39.0,0.335,0.0,0.0
prolific,qqi5znxg9c08psfg0wbsi1jc,4,60,1,0.0,37.0,0.244,0.0,0.0
prolific,qqi5znxg9c08psfg0wbsi1jc,5,61,0,1.0,38.0,0.27,0.0,0.0
prolific,qqi5znxg9c08psfg0wbsi1jc,5,62,0,0.0,37.0,0.267,1.0,1.0
prolific,qqi5znxg9c08psfg0wbsi1jc,5,63,0,0.0,37.0,0.286,1.0,1.0
prolific,qqi5znxg9c08psfg0wbsi1jc,5,64,0,0.0,37.0,0.271,1.0,1.0
prolific,qqi5znxg9c08psfg0wbsi1jc,5,65,0,0.0,37.0,0.282,1.0,1.0
prolific,qqi5znxg9c08psfg0wbsi1jc,5,66,0,0.0,37.0,0.313,1.0,1.0
prolific,qqi5znxg9c08psfg0wbsi1jc,5,67,0,0.0,37.0,0.35,1.0,1.0
prolific,qqi5znxg9c08psfg0wbsi1jc,5,68,0,0.0,37.0,0.332,1.0,1.0
prolific,qqi5znxg9c08psfg0wbsi1jc,5,69,0,0.0,37.0,0.255,1.0,1.0
prolific,qqi5znxg9c08psfg0wbsi1jc,5,70,0,0.0,37.0,0.27,1.0,1.0
prolific,qqi5znxg9c08psfg0wbsi1jc,5,71,0,0.0,37.0,0.265,1.0,0.0
prolific,qqi5znxg9c08psfg0wbsi1jc,5,72,0,1.0,38.0,0.207,0.0,0.0
prolific,qqi5znxg9c08psfg0wbsi1jc,5,73,0,0.0,37.0,0.272,1.0,1.0
prolific,qqi5znxg9c08psfg0wbsi1jc,5,74,0,0.0,37.0,0.307,1.0,0.0
prolific,qqi5znxg9c08psfg0wbsi1jc,5,75,0,2.0,39.0,0.319,0.0,0.0
prolific,qqi5znxg9c08psfg0wbsi1jc,6,76,1,0.0,37.0,0.359,0.0,0.0
prolific,qqi5znxg9c08psfg0wbsi1jc,6,77,1,2.0,39.0,0.256,0.0,0.0
prolific,qqi5znxg9c08psfg0wbsi1jc,6,78,1,1.0,38.0,0.307,1.0,0.0
prolific,qqi5znxg9c08psfg0wbsi1jc,6,79,1,1.0,38.0,0.299,1.0,1.0
prolific,qqi5znxg9c08psfg0wbsi1jc,6,80,1,1.0,38.0,0.216,1.0,1.0
prolific,qqi5znxg9c08psfg0wbsi1jc,6,81,1,1.0,38.0,0.274,1.0,0.0
prolific,qqi5znxg9c08psfg0wbsi1jc,6,82,1,2.0,39.0,0.291,0.0,0.0
prolific,qqi5znxg9c08psfg0wbsi1jc,6,83,1,1.0,38.0,0.208,1.0,0.0
prolific,qqi5znxg9c08psfg0wbsi1jc,6,84,1,0.0,37.0,0.235,0.0,0.0
prolific,qqi5znxg9c08psfg0wbsi1jc,6,85,1,0.0,37.0,0.433,0.0,1.0
prolific,qqi5znxg9c08psfg0wbsi1jc,6,86,1,0.0,37.0,0.234,0.0,1.0
prolific,qqi5znxg9c08psfg0wbsi1jc,6,87,1,0.0,37.0,0.263,0.0,1.0
prolific,qqi5znxg9c08psfg0wbsi1jc,6,88,1,0.0,37.0,0.27,0.0,0.0
prolific,qqi5znxg9c08psfg0wbsi1jc,6,89,1,0.0,37.0,0.38,0.0,0.0
prolific,qqi5znxg9c08psfg0wbsi1jc,6,90,1,1.0,38.0,0.238,1.0,1.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,1,1,2,1.0,38.0,1.58,0.0,0.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,1,2,2,0.0,37.0,0.544,0.0,0.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,1,3,2,2.0,39.0,0.459,1.0,0.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,1,4,2,1.0,38.0,0.306,0.0,0.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,1,5,2,0.0,37.0,0.347,0.0,0.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,1,6,2,2.0,39.0,0.235,1.0,1.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,1,7,2,2.0,39.0,0.25,1.0,1.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,1,8,2,2.0,39.0,0.274,1.0,1.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,1,9,2,2.0,39.0,0.298,1.0,1.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,1,10,2,2.0,39.0,0.283,1.0,1.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,1,11,2,2.0,39.0,0.353,1.0,0.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,1,12,2,2.0,39.0,0.275,1.0,0.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,1,13,2,1.0,38.0,0.155,0.0,0.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,1,14,2,0.0,37.0,0.09,0.0,0.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,1,15,2,2.0,39.0,0.083,1.0,1.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,2,16,0,2.0,39.0,0.153,0.0,0.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,2,17,0,1.0,38.0,0.122,0.0,0.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,2,18,0,2.0,39.0,0.17,0.0,0.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,2,19,0,0.0,37.0,0.05,1.0,1.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,2,20,0,0.0,37.0,0.195,1.0,0.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,2,21,0,0.0,37.0,0.474,1.0,0.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,2,22,0,0.0,37.0,0.178,1.0,1.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,2,23,0,0.0,37.0,0.065,1.0,0.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,2,24,0,1.0,38.0,0.442,0.0,0.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,2,25,0,2.0,39.0,0.108,0.0,0.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,2,26,0,0.0,37.0,0.058,1.0,0.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,2,27,0,0.0,37.0,0.001,1.0,0.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,2,28,0,1.0,38.0,0.896,0.0,1.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,2,29,0,1.0,38.0,0.314,0.0,0.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,2,30,0,1.0,38.0,0.075,0.0,0.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,3,31,2,2.0,39.0,0.482,1.0,1.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,3,32,2,2.0,39.0,0.154,1.0,0.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,3,33,2,1.0,38.0,0.059,0.0,0.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,3,34,2,0.0,37.0,0.146,0.0,1.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,3,35,2,0.0,37.0,0.066,0.0,0.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,3,36,2,2.0,39.0,0.106,1.0,1.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,3,37,2,2.0,39.0,0.05,1.0,1.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,3,38,2,2.0,39.0,0.019,1.0,1.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,3,39,2,2.0,39.0,0.018,1.0,1.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,3,40,2,1.0,38.0,0.082,0.0,0.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,3,41,2,2.0,39.0,0.066,1.0,1.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,3,42,2,2.0,39.0,0.154,1.0,1.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,3,43,2,2.0,39.0,0.162,1.0,1.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,3,44,2,2.0,39.0,0.346,1.0,1.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,3,45,2,1.0,38.0,0.298,0.0,0.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,4,46,0,0.0,37.0,0.099,1.0,0.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,4,47,0,2.0,39.0,0.075,0.0,0.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,4,48,0,2.0,39.0,0.34,0.0,0.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,4,49,0,1.0,38.0,0.266,0.0,0.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,4,50,0,2.0,39.0,0.313,0.0,0.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,4,51,0,0.0,37.0,0.123,1.0,1.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,4,52,0,0.0,37.0,0.097,1.0,1.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,4,53,0,0.0,37.0,0.114,1.0,0.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,4,54,0,0.0,37.0,0.035,1.0,1.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,4,55,0,0.0,37.0,0.234,1.0,1.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,4,56,0,0.0,37.0,0.307,1.0,1.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,4,57,0,0.0,37.0,0.361,1.0,1.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,4,58,0,0.0,37.0,0.394,1.0,1.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,4,59,0,0.0,37.0,0.226,1.0,0.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,4,60,0,0.0,37.0,0.187,1.0,1.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,5,61,1,0.0,37.0,0.05,0.0,0.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,5,62,1,0.0,37.0,0.1,0.0,0.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,5,63,1,1.0,38.0,0.218,1.0,1.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,5,64,1,1.0,38.0,0.587,1.0,1.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,5,65,1,1.0,38.0,0.139,1.0,0.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,5,66,1,1.0,38.0,0.418,1.0,1.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,5,67,1,1.0,38.0,0.474,1.0,0.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,5,68,1,2.0,39.0,0.203,0.0,0.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,5,69,1,0.0,37.0,0.139,0.0,0.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,5,70,1,1.0,38.0,0.051,1.0,1.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,5,71,1,1.0,38.0,0.346,1.0,1.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,5,72,1,1.0,38.0,0.508,1.0,1.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,5,73,1,1.0,38.0,0.408,1.0,1.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,5,74,1,1.0,38.0,0.37,1.0,1.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,5,75,1,1.0,38.0,0.306,1.0,1.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,6,76,0,1.0,38.0,0.394,0.0,1.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,6,77,0,1.0,38.0,0.027,0.0,0.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,6,78,0,1.0,38.0,0.395,0.0,0.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,6,79,0,2.0,39.0,0.034,0.0,0.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,6,80,0,0.0,37.0,0.103,1.0,1.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,6,81,0,0.0,37.0,0.138,1.0,1.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,6,82,0,0.0,37.0,0.178,1.0,1.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,6,83,0,0.0,37.0,0.022,1.0,1.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,6,84,0,0.0,37.0,0.001,1.0,1.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,6,85,0,0.0,37.0,0.053,1.0,0.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,6,86,0,0.0,37.0,0.067,1.0,1.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,6,87,0,0.0,37.0,0.458,1.0,1.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,6,88,0,0.0,37.0,0.115,1.0,0.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,6,89,0,0.0,37.0,0.074,1.0,1.0
prolific,r8kvfvak4zlrwvn6pisn9vn3,6,90,0,0.0,37.0,0.683,1.0,1.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,1,1,1,1.0,38.0,4.041,1.0,1.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,1,2,1,0.0,37.0,2.228,0.0,0.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,1,3,1,2.0,39.0,0.5,0.0,1.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,1,4,1,2.0,39.0,1.025,0.0,0.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,1,5,1,1.0,38.0,0.459,1.0,1.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,1,6,1,0.0,37.0,0.609,0.0,0.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,1,7,1,1.0,38.0,0.396,1.0,1.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,1,8,1,1.0,38.0,0.69,1.0,1.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,1,9,1,1.0,38.0,0.869,1.0,1.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,1,10,1,1.0,38.0,0.615,1.0,1.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,1,11,1,1.0,38.0,0.616,1.0,0.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,1,12,1,2.0,39.0,0.462,0.0,1.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,1,13,1,2.0,39.0,0.492,0.0,0.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,1,14,1,0.0,37.0,0.264,0.0,0.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,1,15,1,2.0,39.0,0.211,0.0,0.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,2,16,0,1.0,38.0,0.678,0.0,0.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,2,17,0,2.0,39.0,0.238,0.0,0.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,2,18,0,0.0,37.0,0.18,1.0,0.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,2,19,0,2.0,39.0,0.449,0.0,1.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,2,20,0,2.0,39.0,0.454,0.0,0.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,2,21,0,0.0,37.0,0.405,1.0,1.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,2,22,0,0.0,37.0,0.389,1.0,1.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,2,23,0,0.0,37.0,0.524,1.0,1.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,2,24,0,0.0,37.0,0.355,1.0,1.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,2,25,0,0.0,37.0,0.426,1.0,0.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,2,26,0,0.0,37.0,0.542,1.0,1.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,2,27,0,0.0,37.0,0.519,1.0,0.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,2,28,0,1.0,38.0,0.328,0.0,0.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,2,29,0,1.0,38.0,0.477,0.0,0.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,2,30,0,2.0,39.0,0.34,0.0,0.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,3,31,2,2.0,39.0,0.381,1.0,0.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,3,32,2,0.0,37.0,0.346,0.0,0.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,3,33,2,0.0,37.0,0.338,0.0,1.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,3,34,2,0.0,37.0,0.393,0.0,0.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,3,35,2,0.0,37.0,0.418,0.0,0.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,3,36,2,2.0,39.0,0.141,1.0,1.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,3,37,2,2.0,39.0,0.355,1.0,1.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,3,38,2,2.0,39.0,0.402,1.0,1.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,3,39,2,2.0,39.0,0.398,1.0,1.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,3,40,2,2.0,39.0,0.334,1.0,1.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,3,41,2,2.0,39.0,0.412,1.0,1.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,3,42,2,2.0,39.0,0.387,1.0,0.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,3,43,2,2.0,39.0,0.367,1.0,0.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,3,44,2,1.0,38.0,0.312,0.0,0.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,3,45,2,1.0,38.0,0.389,0.0,1.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,4,46,0,1.0,38.0,0.376,0.0,0.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,4,47,0,1.0,38.0,0.357,0.0,0.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,4,48,0,0.0,37.0,0.49,1.0,1.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,4,49,0,0.0,37.0,0.551,1.0,1.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,4,50,0,0.0,37.0,0.488,1.0,1.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,4,51,0,0.0,37.0,0.372,1.0,0.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,4,52,0,0.0,37.0,0.336,1.0,1.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,4,53,0,0.0,37.0,0.374,1.0,0.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,4,54,0,0.0,37.0,0.395,1.0,0.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,4,55,0,2.0,39.0,0.21,0.0,0.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,4,56,0,2.0,39.0,0.353,0.0,0.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,4,57,0,1.0,38.0,0.349,0.0,0.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,4,58,0,1.0,38.0,0.346,0.0,0.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,4,59,0,0.0,37.0,0.353,1.0,1.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,4,60,0,0.0,37.0,0.376,1.0,1.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,5,61,2,0.0,37.0,0.376,0.0,0.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,5,62,2,0.0,37.0,0.4,0.0,0.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,5,63,2,2.0,39.0,0.453,1.0,1.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,5,64,2,2.0,39.0,0.844,1.0,0.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,5,65,2,2.0,39.0,0.488,1.0,1.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,5,66,2,2.0,39.0,0.391,1.0,0.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,5,67,2,2.0,39.0,0.326,1.0,1.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,5,68,2,2.0,39.0,0.37,1.0,1.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,5,69,2,2.0,39.0,0.469,1.0,1.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,5,70,2,2.0,39.0,0.482,1.0,1.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,5,71,2,2.0,39.0,0.382,1.0,0.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,5,72,2,2.0,39.0,0.341,1.0,1.0
prolific,rajsvfwo2n9j6m1oj6c91rj3,5,73,2,2.0,39.0,0.361,1.0,1.0
