platform,subject,trial,correct,choice,key,rt,accuracy,outcome
prolific,g5eqvctv9id6b9ptz7kpkpcs,53,0,0.0,37.0,0.365,1.0,1.0
prolific,g5eqvctv9id6b9ptz7kpkpcs,54,0,0.0,37.0,0.27,1.0,1.0
prolific,g5eqvctv9id6b9ptz7kpkpcs,55,0,0.0,37.0,0.077,1.0,0.0
prolific,g5eqvctv9id6b9ptz7kpkpcs,56,0,0.0,37.0,0.23,1.0,0.0
prolific,g5eqvctv9id6b9ptz7kpkpcs,57,0,0.0,37.0,0.567,1.0,0.0
prolific,g5eqvctv9id6b9ptz7kpkpcs,58,0,2.0,39.0,1.323,0.0,0.0
prolific,g5eqvctv9id6b9ptz7kpkpcs,59,0,1.0,38.0,0.222,0.0,0.0
prolific,g5eqvctv9id6b9ptz7kpkpcs,60,0,1.0,38.0,0.216,0.0,0.0
prolific,g5eqvctv9id6b9ptz7kpkpcs,61,1,2.0,39.0,0.2,0.0,0.0
prolific,g5eqvctv9id6b9ptz7kpkpcs,62,1,2.0,39.0,0.183,0.0,0.0
prolific,g5eqvctv9id6b9ptz7kpkpcs,63,1,0.0,37.0,0.269,0.0,0.0
prolific,g5eqvctv9id6b9ptz7kpkpcs,64,1,0.0,37.0,0.165,0.0,0.0
prolific,g5eqvctv9id6b9ptz7kpkpcs,65,1,1.0,38.0,0.292,1.0,1.0
prolific,g5eqvctv9id6b9ptz7kpkpcs,66,1,1.0,38.0,0.022,1.0,1.0
prolific,g5eqvctv9id6b9ptz7kpkpcs,67,1,1.0,38.0,0.996,1.0,0.0
prolific,g5eqvctv9id6b9ptz7kpkpcs,68,1,1.0,38.0,0.284,1.0,1.0
prolific,g5eqvctv9id6b9ptz7kpkpcs,69,1,1.0,38.0,0.253,1.0,1.0
prolific,g5eqvctv9id6b9ptz7kpkpcs,70,1,1.0,38.0,0.108,1.0,1.0
prolific,g5eqvctv9id6b9ptz7kpkpcs,71,1,1.0,38.0,0.278,1.0,0.0
prolific,g5eqvctv9id6b9ptz7kpkpcs,72,1,1.0,38.0,0.205,1.0,0.0
prolific,g5eqvctv9id6b9ptz7kpkpcs,73,1,2.0,39.0,0.26,0.0,0.0
prolific,g5eqvctv9id6b9ptz7kpkpcs,74,1,0.0,37.0,0.306,0.0,0.0
prolific,g5eqvctv9id6b9ptz7kpkpcs,75,1,0.0,37.0,0.607,0.0,0.0
prolific,g5eqvctv9id6b9ptz7kpkpcs,76,2,1.0,38.0,0.395,0.0,0.0
prolific,g5eqvctv9id6b9ptz7kpkpcs,77,2,2.0,39.0,1.164,1.0,1.0
prolific,g5eqvctv9id6b9ptz7kpkpcs,78,2,2.0,39.0,0.208,1.0,1.0
prolific,g5eqvctv9id6b9ptz7kpkpcs,79,2,2.0,39.0,0.694,1.0,1.0
prolific,g5eqvctv9id6b9ptz7kpkpcs,80,2,2.0,39.0,0.45,1.0,1.0
prolific,g5eqvctv9id6b9ptz7kpkpcs,81,2,2.0,39.0,0.319,1.0,1.0
prolific,g5eqvctv9id6b9ptz7kpkpcs,82,2,2.0,39.0,0.243,1.0,1.0
prolific,g5eqvctv9id6b9ptz7kpkpcs,83,2,2.0,39.0,0.263,1.0,1.0
prolific,g5eqvctv9id6b9ptz7kpkpcs,84,2,2.0,39.0,0.148,1.0,1.0
prolific,g5eqvctv9id6b9ptz7kpkpcs,85,2,2.0,39.0,0.26,1.0,1.0
prolific,g5eqvctv9id6b9ptz7kpkpcs,86,2,2.0,39.0,0.249,1.0,0.0
prolific,g5eqvctv9id6b9ptz7kpkpcs,87,2,2.0,39.0,0.26,1.0,1.0
prolific,g5eqvctv9id6b9ptz7kpkpcs,88,2,2.0,39.0,0.248,1.0,0.0
prolific,g5eqvctv9id6b9ptz7kpkpcs,89,2,2.0,39.0,0.28,1.0,1.0
prolific,g5eqvctv9id6b9ptz7kpkpcs,90,2,2.0,39.0,0.237,1.0,1.0
prolific,gg3va1kde4m54v1ewawz8bo7,1,2,1.0,38.0,4.142,0.0,0.0
prolific,gg3va1kde4m54v1ewawz8bo7,2,2,1.0,38.0,2.987,0.0,0.0
prolific,gg3va1kde4m54v1ewawz8bo7,3,2,0.0,37.0,0.676,0.0,1.0
prolific,gg3va1kde4m54v1ewawz8bo7,4,2,0.0,37.0,0.503,0.0,0.0
prolific,gg3va1kde4m54v1ewawz8bo7,5,2,2.0,39.0,0.285,1.0,1.0
prolific,gg3va1kde4m54v1ewawz8bo7,6,2,2.0,39.0,1.273,1.0,1.0
prolific,gg3va1kde4m54v1ewawz8bo7,7,2,2.0,39.0,0.442,1.0,1.0
prolific,gg3va1kde4m54v1ewawz8bo7,8,2,2.0,39.0,0.386,1.0,0.0
prolific,gg3va1kde4m54v1ewawz8bo7,9,2,1.0,38.0,0.33,0.0,0.0
prolific,gg3va1kde4m54v1ewawz8bo7,10,2,2.0,39.0,1.639,1.0,1.0
prolific,gg3va1kde4m54v1ewawz8bo7,11,2,2.0,39.0,1.35,1.0,1.0
prolific,gg3va1kde4m54v1ewawz8bo7,12,2,2.0,39.0,0.913,1.0,1.0
prolific,gg3va1kde4m54v1ewawz8bo7,13,2,2.0,39.0,0.298,1.0,1.0
prolific,gg3va1kde4m54v1ewawz8bo7,14,2,2.0,39.0,0.294,1.0,1.0
prolific,gg3va1kde4m54v1ewawz8bo7,15,2,2.0,39.0,0.319,1.0,1.0
prolific,gg3va1kde4m54v1ewawz8bo7,16,0,2.0,39.0,0.287,0.0,0.0
prolific,gg3va1kde4m54v1ewawz8bo7,17,0,2.0,39.0,0.492,0.0,0.0
prolific,gg3va1kde4m54v1ewawz8bo7,18,0,0.0,37.0,0.437,1.0,1.0
prolific,gg3va1kde4m54v1ewawz8bo7,19,0,0.0,37.0,0.282,1.0,1.0
prolific,gg3va1kde4m54v1ewawz8bo7,20,0,0.0,37.0,0.262,1.0,1.0
prolific,gg3va1kde4m54v1ewawz8bo7,21,0,0.0,37.0,0.342,1.0,0.0
prolific,gg3va1kde4m54v1ewawz8bo7,22,0,0.0,37.0,0.348,1.0,1.0
prolific,gg3va1kde4m54v1ewawz8bo7,23,0,0.0,37.0,0.283,1.0,1.0
prolific,gg3va1kde4m54v1ewawz8bo7,24,0,0.0,37.0,0.339,1.0,1.0
prolific,gg3va1kde4m54v1ewawz8bo7,25,0,0.0,37.0,0.52,1.0,0.0
prolific,gg3va1kde4m54v1ewawz8bo7,26,0,0.0,37.0,0.376,1.0,1.0
prolific,gg3va1kde4m54v1ewawz8bo7,27,0,0.0,37.0,0.309,1.0,0.0
prolific,gg3va1kde4m54v1ewawz8bo7,28,0,0.0,37.0,1.28,1.0,1.0
prolific,gg3va1kde4m54v1ewawz8bo7,29,0,0.0,37.0,0.371,1.0,1.0
prolific,gg3va1kde4m54v1ewawz8bo7,30,0,0.0,37.0,0.362,1.0,1.0
prolific,gg3va1kde4m54v1ewawz8bo7,31,1,0.0,37.0,0.345,0.0,0.0
prolific,gg3va1kde4m54v1ewawz8bo7,32,1,0.0,37.0,0.323,0.0,0.0
prolific,gg3va1kde4m54v1ewawz8bo7,33,1,1.0,38.0,0.197,1.0,0.0
prolific,gg3va1kde4m54v1ewawz8bo7,34,1,2.0,39.0,0.717,0.0,0.0
prolific,gg3va1kde4m54v1ewawz8bo7,35,1,1.0,38.0,0.28,1.0,1.0
prolific,gg3va1kde4m54v1ewawz8bo7,36,1,1.0,38.0,0.265,1.0,1.0
prolific,gg3va1kde4m54v1ewawz8bo7,37,1,1.0,38.0,0.296,1.0,1.0
prolific,gg3va1kde4m54v1ewawz8bo7,38,1,1.0,38.0,0.324,1.0,0.0
prolific,gg3va1kde4m54v1ewawz8bo7,39,1,1.0,38.0,0.323,1.0,1.0
prolific,gg3va1kde4m54v1ewawz8bo7,40,1,1.0,38.0,0.255,1.0,1.0
prolific,gg3va1kde4m54v1ewawz8bo7,41,1,1.0,38.0,0.33,1.0,1.0
prolific,gg3va1kde4m54v1ewawz8bo7,42,1,1.0,38.0,0.285,1.0,1.0
prolific,gg3va1kde4m54v1ewawz8bo7,43,1,1.0,38.0,0.28,1.0,1.0
prolific,gg3va1kde4m54v1ewawz8bo7,44,1,1.0,38.0,0.219,1.0,1.0
prolific,gg3va1kde4m54v1ewawz8bo7,45,1,1.0,38.0,0.27,1.0,0.0
prolific,gg3va1kde4m54v1ewawz8bo7,46,2,1.0,38.0,0.055,0.0,1.0
prolific,gg3va1kde4m54v1ewawz8bo7,47,2,1.0,38.0,0.32,0.0,0.0
prolific,gg3va1kde4m54v1ewawz8bo7,48,2,1.0,38.0,0.132,0.0,0.0
prolific,gg3va1kde4m54v1ewawz8bo7,49,2,2.0,39.0,0.42,1.0,1.0
prolific,gg3va1kde4m54v1ewawz8bo7,50,2,2.0,39.0,0.293,1.0,1.0
prolific,gg3va1kde4m54v1ewawz8bo7,51,2,2.0,39.0,0.302,1.0,1.0
prolific,gg3va1kde4m54v1ewawz8bo7,52,2,2.0,39.0,0.287,1.0,1.0
prolific,gg3va1kde4m54v1ewawz8bo7,53,2,2.0,39.0,0.301,1.0,0.0
prolific,gg3va1kde4m54v1ewawz8bo7,54,2,2.0,39.0,0.099,1.0,1.0
prolific,gg3va1kde4m54v1ewawz8bo7,55,2,2.0,39.0,0.205,1.0,1.0
prolific,gg3va1kde4m54v1ewawz8bo7,56,2,2.0,39.0,0.117,1.0,1.0
prolific,gg3va1kde4m54v1ewawz8bo7,57,2,2.0,39.0,0.121,1.0,1.0
prolific,gg3va1kde4m54v1ewawz8bo7,58,2,2.0,39.0,0.151,1.0,1.0
prolific,gg3va1kde4m54v1ewawz8bo7,59,2,2.0,39.0,0.125,1.0,1.0
prolific,gg3va1kde4m54v1ewawz8bo7,60,2,2.0,39.0,0.09,1.0,1.0
prolific,gg3va1kde4m54v1ewawz8bo7,61,1,2.0,39.0,0.176,0.0,0.0
prolific,gg3va1kde4m54v1ewawz8bo7,62,1,2.0,39.0,0.172,0.0,0.0
prolific,gg3va1kde4m54v1ewawz8bo7,63,1,0.0,37.0,0.166,0.0,1.0
prolific,gg3va1kde4m54v1ewawz8bo7,64,1,0.0,37.0,0.124,0.0,0.0
prolific,gg3va1kde4m54v1ewawz8bo7,65,1,0.0,37.0,0.23,0.0,0.0
prolific,gg3va1kde4m54v1ewawz8bo7,66,1,1.0,38.0,0.308,1.0,1.0
prolific,gg3va1kde4m54v1ewawz8bo7,67,1,1.0,38.0,0.075,1.0,0.0
prolific,gg3va1kde4m54v1ewawz8bo7,68,1,2.0,39.0,0.121,0.0,0.0
prolific,gg3va1kde4m54v1ewawz8bo7,69,1,2.0,39.0,0.291,0.0,0.0
prolific,gg3va1kde4m54v1ewawz8bo7,70,1,1.0,38.0,0.288,1.0,0.0
prolific,gg3va1kde4m54v1ewawz8bo7,71,1,0.0,37.0,0.981,0.0,0.0
prolific,gg3va1kde4m54v1ewawz8bo7,72,1,0.0,37.0,0.294,0.0,0.0
prolific,gg3va1kde4m54v1ewawz8bo7,73,1,1.0,38.0,0.244,1.0,0.0
prolific,gg3va1kde4m54v1ewawz8bo7,74,1,1.0,38.0,0.273,1.0,1.0
prolific,gg3va1kde4m54v1ewawz8bo7,75,1,1.0,38.0,0.329,1.0,1.0
prolific,gg3va1kde4m54v1ewawz8bo7,76,2,1.0,38.0,0.234,0.0,0.0
prolific,gg3va1kde4m54v1ewawz8bo7,77,2,1.0,38.0,0.286,0.0,1.0
prolific,gg3va1kde4m54v1ewawz8bo7,78,2,1.0,38.0,0.248,0.0,0.0
prolific,gg3va1kde4m54v1ewawz8bo7,79,2,2.0,39.0,0.687,1.0,1.0
prolific,gg3va1kde4m54v1ewawz8bo7,80,2,2.0,39.0,0.067,1.0,1.0
prolific,gg3va1kde4m54v1ewawz8bo7,81,2,2.0,39.0,0.244,1.0,1.0
prolific,gg3va1kde4m54v1ewawz8bo7,82,2,2.0,39.0,0.232,1.0,1.0
prolific,gg3va1kde4m54v1ewawz8bo7,83,2,2.0,39.0,0.201,1.0,0.0
prolific,gg3va1kde4m54v1ewawz8bo7,84,2,0.0,37.0,0.339,0.0,0.0
prolific,gg3va1kde4m54v1ewawz8bo7,85,2,0.0,37.0,0.371,0.0,0.0
prolific,gg3va1kde4m54v1ewawz8bo7,86,2,2.0,39.0,0.269,1.0,0.0
prolific,gg3va1kde4m54v1ewawz8bo7,87,2,2.0,39.0,0.459,1.0,0.0
prolific,gg3va1kde4m54v1ewawz8bo7,88,2,1.0,38.0,0.299,0.0,0.0
prolific,gg3va1kde4m54v1ewawz8bo7,89,2,1.0,38.0,0.306,0.0,0.0
prolific,gg3va1kde4m54v1ewawz8bo7,90,2,0.0,37.0,0.307,0.0,0.0
prolific,gm54uazasq1wwy757lnxv8a7,1,0,1.0,38.0,3.697,0.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,2,0,0.0,37.0,3.515,1.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,3,0,1.0,38.0,2.213,0.0,0.0
prolific,gm54uazasq1wwy757lnxv8a7,4,0,2.0,39.0,1.32,0.0,0.0
prolific,gm54uazasq1wwy757lnxv8a7,5,0,0.0,37.0,0.664,1.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,6,0,0.0,37.0,0.719,1.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,7,0,1.0,38.0,0.602,0.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,8,0,0.0,37.0,0.568,1.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,9,0,1.0,38.0,0.593,0.0,0.0
prolific,gm54uazasq1wwy757lnxv8a7,10,0,0.0,37.0,0.412,1.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,11,0,0.0,37.0,0.58,1.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,12,0,0.0,37.0,0.387,1.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,13,0,0.0,37.0,0.397,1.0,0.0
prolific,gm54uazasq1wwy757lnxv8a7,14,0,2.0,39.0,0.185,0.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,15,0,2.0,39.0,0.378,0.0,0.0
prolific,gm54uazasq1wwy757lnxv8a7,16,1,0.0,37.0,0.19,0.0,0.0
prolific,gm54uazasq1wwy757lnxv8a7,17,1,1.0,38.0,0.301,1.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,18,1,1.0,38.0,0.35,1.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,19,1,1.0,38.0,0.4,1.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,20,1,2.0,39.0,0.369,0.0,0.0
prolific,gm54uazasq1wwy757lnxv8a7,21,1,1.0,38.0,0.484,1.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,22,1,1.0,38.0,0.366,1.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,23,1,0.0,37.0,0.324,0.0,0.0
prolific,gm54uazasq1wwy757lnxv8a7,24,1,1.0,38.0,0.497,1.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,25,1,1.0,38.0,0.44,1.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,26,1,1.0,38.0,0.374,1.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,27,1,2.0,39.0,0.877,0.0,0.0
prolific,gm54uazasq1wwy757lnxv8a7,28,1,1.0,38.0,0.041,1.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,29,1,1.0,38.0,0.2,1.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,30,1,1.0,38.0,0.315,1.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,31,0,1.0,38.0,0.35,0.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,32,0,1.0,38.0,0.322,0.0,0.0
prolific,gm54uazasq1wwy757lnxv8a7,33,0,0.0,37.0,0.289,1.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,34,0,0.0,37.0,0.315,1.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,35,0,0.0,37.0,0.301,1.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,36,0,0.0,37.0,0.354,1.0,0.0
prolific,gm54uazasq1wwy757lnxv8a7,37,0,1.0,38.0,0.424,0.0,0.0
prolific,gm54uazasq1wwy757lnxv8a7,38,0,2.0,39.0,0.416,0.0,0.0
prolific,gm54uazasq1wwy757lnxv8a7,39,0,0.0,37.0,0.29,1.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,40,0,0.0,37.0,0.335,1.0,0.0
prolific,gm54uazasq1wwy757lnxv8a7,41,0,2.0,39.0,0.471,0.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,42,0,1.0,38.0,0.411,0.0,0.0
prolific,gm54uazasq1wwy757lnxv8a7,43,0,2.0,39.0,0.413,0.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,44,0,0.0,37.0,0.267,1.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,45,0,2.0,39.0,0.43,0.0,0.0
prolific,gm54uazasq1wwy757lnxv8a7,46,1,0.0,37.0,0.341,0.0,0.0
prolific,gm54uazasq1wwy757lnxv8a7,47,1,1.0,38.0,0.363,1.0,0.0
prolific,gm54uazasq1wwy757lnxv8a7,48,1,0.0,37.0,0.364,0.0,0.0
prolific,gm54uazasq1wwy757lnxv8a7,49,1,2.0,39.0,0.338,0.0,0.0
prolific,gm54uazasq1wwy757lnxv8a7,50,1,0.0,37.0,0.702,0.0,0.0
prolific,gm54uazasq1wwy757lnxv8a7,51,1,2.0,39.0,0.39,0.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,52,1,2.0,39.0,0.861,0.0,0.0
prolific,gm54uazasq1wwy757lnxv8a7,53,1,1.0,38.0,0.421,1.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,54,1,1.0,38.0,0.385,1.0,0.0
prolific,gm54uazasq1wwy757lnxv8a7,55,1,0.0,37.0,0.532,0.0,0.0
prolific,gm54uazasq1wwy757lnxv8a7,56,1,1.0,38.0,0.434,1.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,57,1,1.0,38.0,0.426,1.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,58,1,1.0,38.0,0.352,1.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,59,1,1.0,38.0,0.349,1.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,60,1,1.0,38.0,0.361,1.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,61,2,1.0,38.0,0.337,0.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,62,2,1.0,38.0,0.29,0.0,0.0
prolific,gm54uazasq1wwy757lnxv8a7,63,2,2.0,39.0,0.433,1.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,64,2,2.0,39.0,0.328,1.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,65,2,2.0,39.0,0.36,1.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,66,2,2.0,39.0,0.33,1.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,67,2,2.0,39.0,0.395,1.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,68,2,2.0,39.0,0.399,1.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,69,2,2.0,39.0,1.261,1.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,70,2,2.0,39.0,0.469,1.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,71,2,2.0,39.0,0.392,1.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,72,2,2.0,39.0,0.402,1.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,73,2,2.0,39.0,0.392,1.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,74,2,2.0,39.0,0.361,1.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,75,2,2.0,39.0,0.351,1.0,0.0
prolific,gm54uazasq1wwy757lnxv8a7,76,0,0.0,37.0,0.427,1.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,77,0,0.0,37.0,0.316,1.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,78,0,0.0,37.0,0.334,1.0,0.0
prolific,gm54uazasq1wwy757lnxv8a7,79,0,1.0,38.0,0.384,0.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,80,0,1.0,38.0,0.332,0.0,0.0
prolific,gm54uazasq1wwy757lnxv8a7,81,0,2.0,39.0,0.621,0.0,0.0
prolific,gm54uazasq1wwy757lnxv8a7,82,0,0.0,37.0,0.665,1.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,83,0,0.0,37.0,0.313,1.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,84,0,0.0,37.0,0.241,1.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,85,0,0.0,37.0,0.169,1.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,86,0,0.0,37.0,0.19,1.0,0.0
prolific,gm54uazasq1wwy757lnxv8a7,87,0,2.0,39.0,0.517,0.0,0.0
prolific,gm54uazasq1wwy757lnxv8a7,88,0,0.0,37.0,0.512,1.0,0.0
prolific,gm54uazasq1wwy757lnxv8a7,89,0,1.0,38.0,0.084,0.0,1.0
prolific,gm54uazasq1wwy757lnxv8a7,90,0,1.0,38.0,0.334,0.0,0.0
prolific,grkd2z4k0wsugzpaadomco2b,1,0,1.0,38.0,1.473,0.0,0.0
prolific,grkd2z4k0wsugzpaadomco2b,2,0,0.0,37.0,0.58,1.0,1.0
prolific,grkd2z4k0wsugzpaadomco2b,3,0,0.0,37.0,0.343,1.0,1.0
prolific,grkd2z4k0wsugzpaadomco2b,4,0,0.0,37.0,0.35,1.0,1.0
prolific,grkd2z4k0wsugzpaadomco2b,5,0,0.0,37.0,0.298,1.0,1.0
prolific,grkd2z4k0wsugzpaadomco2b,6,0,0.0,37.0,0.298,1.0,0.0
prolific,grkd2z4k0wsugzpaadomco2b,7,0,0.0,37.0,0.308,1.0,1.0
prolific,grkd2z4k0wsugzpaadomco2b,8,0,2.0,39.0,0.304,0.0,1.0
prolific,grkd2z4k0wsugzpaadomco2b,9,0,2.0,39.0,0.312,0.0,0.0
prolific,grkd2z4k0wsugzpaadomco2b,10,0,0.0,37.0,0.334,1.0,1.0
prolific,grkd2z4k0wsugzpaadomco2b,11,0,0.0,37.0,0.085,1.0,1.0
prolific,grkd2z4k0wsugzpaadomco2b,12,0,0.0,37.0,0.383,1.0,0.0
prolific,grkd2z4k0wsugzpaadomco2b,13,0,0.0,37.0,0.17,1.0,1.0
prolific,grkd2z4k0wsugzpaadomco2b,14,0,1.0,38.0,0.212,0.0,0.0
prolific,grkd2z4k0wsugzpaadomco2b,15,0,0.0,37.0,0.198,1.0,1.0
prolific,grkd2z4k0wsugzpaadomco2b,16,1,0.0,37.0,0.325,0.0,0.0
prolific,grkd2z4k0wsugzpaadomco2b,17,1,2.0,39.0,0.177,0.0,0.0
prolific,grkd2z4k0wsugzpaadomco2b,18,1,2.0,39.0,0.086,0.0,1.0
prolific,grkd2z4k0wsugzpaadomco2b,19,1,2.0,39.0,0.298,0.0,1.0
prolific,grkd2z4k0wsugzpaadomco2b,20,1,2.0,39.0,0.112,0.0,0.0
prolific,grkd2z4k0wsugzpaadomco2b,21,1,0.0,37.0,0.053,0.0,0.0
prolific,grkd2z4k0wsugzpaadomco2b,22,1,1.0,38.0,0.241,1.0,0.0
prolific,grkd2z4k0wsugzpaadomco2b,23,1,1.0,38.0,0.177,1.0,1.0
prolific,grkd2z4k0wsugzpaadomco2b,24,1,1.0,38.0,0.108,1.0,1.0
prolific,grkd2z4k0wsugzpaadomco2b,25,1,1.0,38.0,0.398,1.0,1.0
prolific,grkd2z4k0wsugzpaadomco2b,26,1,1.0,38.0,0.31,1.0,0.0
prolific,grkd2z4k0wsugzpaadomco2b,27,1,1.0,38.0,0.293,1.0,1.0
prolific,grkd2z4k0wsugzpaadomco2b,28,1,1.0,38.0,0.0,1.0,1.0
prolific,grkd2z4k0wsugzpaadomco2b,29,1,1.0,38.0,0.173,1.0,1.0
prolific,grkd2z4k0wsugzpaadomco2b,30,1,1.0,38.0,0.129,1.0,1.0
prolific,grkd2z4k0wsugzpaadomco2b,31,2,1.0,38.0,0.279,0.0,0.0
prolific,grkd2z4k0wsugzpaadomco2b,32,2,1.0,38.0,0.184,0.0,0.0
prolific,grkd2z4k0wsugzpaadomco2b,33,2,2.0,39.0,0.112,1.0,0.0
prolific,grkd2z4k0wsugzpaadomco2b,34,2,0.0,37.0,0.437,0.0,0.0
prolific,grkd2z4k0wsugzpaadomco2b,35,2,0.0,37.0,0.206,0.0,0.0
prolific,grkd2z4k0wsugzpaadomco2b,36,2,2.0,39.0,0.316,1.0,0.0
prolific,grkd2z4k0wsugzpaadomco2b,37,2,2.0,39.0,0.502,1.0,1.0
prolific,grkd2z4k0wsugzpaadomco2b,38,2,2.0,39.0,0.218,1.0,1.0
prolific,grkd2z4k0wsugzpaadomco2b,39,2,2.0,39.0,0.182,1.0,0.0
prolific,grkd2z4k0wsugzpaadomco2b,40,2,1.0,38.0,0.136,0.0,0.0
prolific,grkd2z4k0wsugzpaadomco2b,41,2,1.0,38.0,0.452,0.0,0.0
prolific,grkd2z4k0wsugzpaadomco2b,42,2,2.0,39.0,0.0,1.0,1.0
prolific,grkd2z4k0wsugzpaadomco2b,43,2,2.0,39.0,0.223,1.0,1.0
prolific,grkd2z4k0wsugzpaadomco2b,44,2,2.0,39.0,0.26,1.0,1.0
prolific,grkd2z4k0wsugzpaadomco2b,45,2,2.0,39.0,0.12,1.0,1.0
prolific,grkd2z4k0wsugzpaadomco2b,46,1,2.0,39.0,0.058,0.0,0.0
prolific,grkd2z4k0wsugzpaadomco2b,47,1,2.0,39.0,0.059,0.0,1.0
prolific,grkd2z4k0wsugzpaadomco2b,48,1,2.0,39.0,0.0,0.0,0.0
prolific,grkd2z4k0wsugzpaadomco2b,49,1,2.0,39.0,0.571,0.0,1.0
prolific,grkd2z4k0wsugzpaadomco2b,50,1,2.0,39.0,0.267,0.0,0.0
prolific,grkd2z4k0wsugzpaadomco2b,51,1,0.0,37.0,0.267,0.0,0.0
prolific,grkd2z4k0wsugzpaadomco2b,52,1,0.0,37.0,0.289,0.0,1.0
prolific,grkd2z4k0wsugzpaadomco2b,53,1,0.0,37.0,0.091,0.0,0.0
prolific,grkd2z4k0wsugzpaadomco2b,54,1,1.0,38.0,0.273,1.0,1.0
prolific,grkd2z4k0wsugzpaadomco2b,55,1,1.0,38.0,0.068,1.0,1.0
prolific,grkd2z4k0wsugzpaadomco2b,56,1,1.0,38.0,0.075,1.0,1.0
prolific,grkd2z4k0wsugzpaadomco2b,57,1,1.0,38.0,0.171,1.0,1.0
prolific,grkd2z4k0wsugzpaadomco2b,58,1,1.0,38.0,0.164,1.0,1.0
prolific,grkd2z4k0wsugzpaadomco2b,59,1,1.0,38.0,0.034,1.0,1.0
prolific,grkd2z4k0wsugzpaadomco2b,60,1,1.0,38.0,0.374,1.0,1.0
prolific,grkd2z4k0wsugzpaadomco2b,61,2,1.0,38.0,0.281,0.0,1.0
prolific,grkd2z4k0wsugzpaadomco2b,62,2,1.0,38.0,0.221,0.0,0.0
prolific,grkd2z4k0wsugzpaadomco2b,63,2,1.0,38.0,0.042,0.0,0.0
prolific,grkd2z4k0wsugzpaadomco2b,64,2,2.0,39.0,0.132,1.0,1.0
prolific,grkd2z4k0wsugzpaadomco2b,65,2,2.0,39.0,0.404,1.0,1.0
prolific,grkd2z4k0wsugzpaadomco2b,66,2,2.0,39.0,0.239,1.0,1.0
prolific,grkd2z4k0wsugzpaadomco2b,67,2,2.0,39.0,0.063,1.0,1.0
prolific,grkd2z4k0wsugzpaadomco2b,68,2,2.0,39.0,0.23,1.0,1.0
